"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Amazônia  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.8458748529864849;0.00019820222549312488;0.0005950340933190722;0.009492438536790618;4.2795731641163615e-05;2.2742158837369036e-05;0.0009660696854387675;0.857192135418005;0.857192135418005;0.0033977132326389724;0.986797262872691;0.002478220165976927;0.013202737127309017;0.0033977132326390436
"1.2. Floresta Plantada";0.0;4.3284139223423135e-05;0.0;0.0;0.0;0.0;0.0;4.3284139223423135e-05;4.3284139223423135e-05;0.0003197753631728376;1.0;0.41564369764761067;0.0;0.0003197753631728376
"2.2. Formação Campestre (Campo)";0.008407745742607168;4.0408137367101855e-05;0.026844471618337033;0.0022891181509453926;0.0001488582980159802;0.0;0.00045573204337964155;0.03818633399065232;0.03818633399065232;-0.010485272775837592;0.7029863517379887;0.021185746941000054;0.29701364826201127;0.0104852727758376
"3.1. Pastagem";0.006065188383449818;8.116500031261087e-05;0.0002481708649666281;0.08063936847766325;0.0004410000383462039;0.00013955705936302692;0.00015423546954767176;0.0877686852936492;0.0877686852936492;0.004837545998758749;0.9187715209344509;0.016424098204710306;0.08122847906554909;0.004837545998758741
"3.2. Agricultura";0.0;0.0;0.0;0.00012985357104768652;0.0006806323335647771;0.0;1.5156593530899439e-05;0.0008256424981433631;0.0008256424981433631;0.00048764390342476176;0.8243668840876375;0.08248282501608999;0.17563311591236253;0.0004876439034247617
"4.1. Infraestrutura Urbana";1.9608647540564e-05;0.0;0.0;2.2605336274626703e-05;0.0;0.0006937816906159376;0.0;0.0007359956744311283;0.0007359956744311283;0.00012008523438520528;0.942643706638875;0.07633627054661399;0.05735629336112502;0.00012008523438520528
"5.1. Rio, Lago e Oceano";0.0002224528905615439;0.0;1.3384638191988796e-05;3.28472196863842e-05;0.0;0.0;0.014979238237480907;0.015247922985920825;0.015247922985920825;0.0013225090434570634;0.9823789280226555;0.036322740842987346;0.017621071977344527;0.0013225090434570638
"total";0.860589848650644;0.00036305950239626076;0.02770106121481472;0.09260623129240794;0.0013132864015681248;0.0008560809088163336;0.01657043202937789;0.9999999999999999;0.9999999999999999;0;0.9697556294833697;0.00507095997651387;0.030244370516630315;0.010485272775837625
"adj population";0.8605898486506186;0.0003630595023962608;0.027701061214814728;0.09260623129240803;0.001313286401568125;0.0008560809088163337;0.016570432029377864;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.267760850255853e-18;7.488714836155035e-17;1.0723724829508999e-17;6.186537686016533e-18;4.5416399390170425e-17;6.355267673819632e-17;1.5776679653293383e-17;2.2181092750899184e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9829012674420551;0.11922051051615422;0.9690773725296998;0.8707769158971727;0.5182664898928905;0.8104160289886615;0.9039739103316113;0.9697556294833696;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.002453729765824021;0.037914613188127194;0.03206358525180147;0.015433518043360897;0.048417565585577665;0.061732910578351625;0.032750972056603746;0.005101987720835687;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.997546270234176;0.9620853868118728;0.9679364147481986;0.9845664819566391;0.9515824344144224;0.9382670894216484;0.9672490279433963;0.030244370516630426;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.022634564863040163;0.0;0.001713179192955376;0.014258633631971912;0.000290020329157172;8.44279676303814e-05;0.0005373694968798352;0.019759097740817418;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2000 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.8421657281525659;0.00021745908442041552;2.112963658041995e-05;0.009746106136664396;9.881150086658929e-05;0.0;0.0008382432600761724;0.8530874777711738;0.8530874777711738;-0.004547776945511266;0.9871973860791592;0.002527272120781588;0.01280261392084081;0.004547776945511117
"1.2. Floresta Plantada";0.0;2.0667441996383572e-05;0.0;0.0;0.0;0.0;0.0;2.0667441996383572e-05;2.0667441996383572e-05;0.0003574457456573102;1.0;0.38499869113369345;0.0;0.0003574457456573102
"2.2. Formação Campestre (Campo)";0.00131073233493783;4.30189882295524e-05;0.036065480406562385;0.0022403584091738563;0.00012027594899492324;0.0;0.00031017643604829855;0.040090042523946844;0.040090042523946844;-0.004003432480804042;0.8996119269521734;0.02417761929762052;0.1003880730478266;0.004003432480804037
"3.1. Pastagem";0.004880151474325399;9.696767300734236e-05;0.0;0.08402306461119183;0.000363983194789013;0.00011166365822832786;5.2966702553300225e-05;0.08952879731409522;0.08952879731409522;0.006857752246535262;0.9385032205493887;0.016589434913630297;0.06149677945061127;0.006857752246535259
"3.2. Agricultura";0.0;0.0;0.0;0.000354373702413029;0.0008293417454332663;0.0;0.0;0.0011837154478462953;0.0011837154478462953;0.00022869694223749643;0.7006259375445404;0.06665402059926315;0.2993740624554596;0.00022869694223749638
"4.1. Infraestrutura Urbana";9.31080789288917e-06;0.0;0.0;2.26467011873646e-05;0.0;0.0007666512126157463;0.0;0.0007986087216960001;0.0007986087216960001;7.97061491480741e-05;0.9599835210760209;0.07702247658014467;0.04001647892397908;7.970614914807413e-05
"5.1. Rio, Lago e Oceano";0.00017377805594060388;0.0;0.0;0.0;0.0;0.0;0.015116912723324083;0.015290690779264687;0.015290690779264687;0.0010276083427371674;0.988635042167208;0.03687143240451901;0.011364957832792011;0.0010276083427371678
"total";0.8485397008256627;0.0003781131876536938;0.03608661004314281;0.09638654956063047;0.0014124123900837917;0.0008783148708440742;0.016318299122001854;1.0000000000000004;1.0000000000000004;0;0.9789878462936892;0.005322654965877848;0.02101215370631082;0.008551209426315232
"adj population";0.8485397008256435;0.0003781131876536939;0.03608661004314291;0.09638654956063049;0.0014124123900837917;0.0008783148708440741;0.01631829912200183;1.0000000000000004;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.136869900781285e-18;7.49065870423027e-17;9.808197865560883e-18;6.088170899202745e-18;4.410103491756576e-17;6.233597746511985e-17;1.5895507334364776e-17;2.18272345424898e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9924883035326517;0.05465940536121278;0.9994144743284239;0.8717301842861219;0.5871810182747443;0.8728660279644163;0.9263779644130955;0.9789878462936894;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.002570839643197878;0.016078169560341075;0.02778475463213124;0.015223737987303108;0.053198324012966466;0.0659469139676464;0.033892298415630226;0.005343684841889415;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9974291603568021;0.983921830439659;0.9722152453678687;0.9847762620126969;0.9468016759870336;0.9340530860323536;0.9661077015843698;0.0210121537063106;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.012747945346193612;0.0;4.225927316084399e-05;0.011011465405806775;0.0007087474048260581;6.39150181605075e-05;0.000347556111881208;0.012460944280014503;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2001 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.8380800314654858;0.00023152021838119714;0.0006566090160485339;0.00977780544895876;7.782115553357847e-05;0.0;0.0009026381792029014;0.8497264254836109;0.8497264254836109;0.002493308683982641;0.9862939486535366;0.0025589961012938396;0.01370605134646341;0.0024933086839825647
"1.2. Floresta Plantada";0.0;2.061344590392987e-05;0.0;0.0;0.0;0.0;0.0;2.061344590392987e-05;2.061344590392987e-05;0.0003747568605809227;1.0;0.38633086839933395;0.0;0.00037475686058092273
"2.2. Formação Campestre (Campo)";0.007951637159409365;3.088304956064089e-05;0.027446860916084625;0.0021346282430163887;0.00017360346832919578;0.0;0.00036598495124758577;0.038103597787647804;0.038103597787647804;-0.009854840736017827;0.7203220301937523;0.02156205456673917;0.2796779698062477;0.00985484073601783
"3.1. Pastagem";0.0058719603360340355;0.00011235359263908471;0.00014528711949681548;0.08774836831720811;0.000390850587631504;9.799556751483664e-05;4.462513808098352e-05;0.09441144065860536;0.09441144065860536;0.005715208298983957;0.9294251597590686;0.016064438479753345;0.07057484024093141;0.005715208298983962
"3.2. Agricultura";4.9466308998942865e-05;0.0;0.0;0.0003837834779387866;0.0011307401783868113;0.0;0.0;0.0015639899653245408;0.0015639899653245408;0.00020902542455654877;0.722984292391015;0.05988802088264442;0.277015707608985;0.0002090254245565486
"4.1. Infraestrutura Urbana";4.317091552785255e-05;0.0;0.0;5.005732116680463e-05;0.0;0.0007780246037250072;0.0;0.0008712528404196643;0.0008712528404196643;4.767330820179468e-06;0.8929951991321474;0.07001160316662912;0.10700480086785258;4.7673308201795495e-06
"5.1. Rio, Lago e Oceano";0.00022346798213741117;0.0;0.0;3.200614930048098e-05;0.0;0.0;0.01504720568706629;0.015302679818504182;0.015302679818504182;0.0010577741370935787;0.9833052684583407;0.0363481967451581;0.016694731541659347;0.0010577741370935787
"total";0.8522197341675934;0.0003953703064848526;0.028248757051629974;0.10012664895758933;0.0017730153898810894;0.0008760201712398438;0.01636045395559776;1.0;1.0;0;0.9702518446138605;0.005231555743963084;0.029748155386139508;0.009854840736017792
"adj population";0.8522197341675771;0.00039537030648485266;0.028248757051629998;0.10012664895758937;0.00177301538988109;0.0008760201712398437;0.01636045395559774;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.145240586720889e-18;7.288057348848618e-17;1.062681700861971e-17;5.985518852956257e-18;3.91400415048578e-17;6.231062820714413e-17;1.5830982419714706e-17;2.119198020684997e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9834083838531164;0.05213706129628024;0.9716130471128436;0.8763737649342057;0.6377497820042307;0.8881354896472965;0.9197303282601066;0.9702518446138603;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0025439750742386287;0.015319725901987923;0.03173896363405065;0.015013347898591982;0.050132048305643176;0.06638476513060759;0.03344470520685734;0.005268115059795987;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9974560249257614;0.9846802740980121;0.9682610363659494;0.984986652101408;0.9498679516943568;0.9336152348693925;0.9665552947931426;0.02974815538613973;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.023292788036250123;0.0;0.0016037922710906982;0.0133261446827945;0.000866499573875459;0.00018645647338931428;0.0005109482628757843;0.01989331465013794;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2002 "
" ";"1.1. Floresta Natural";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.8309009439938061;1.0132627844294751e-05;0.011680101990463014;2.761525670845458e-05;0.0;0.0010957827899104999;0.8437145766587324;0.8437145766587324;-0.00436534709734311;0.9848128347910368;0.0026318513590920444;0.015187165208963238;0.004365347097343153
"2.2. Formação Campestre (Campo)";0.0015349325289915423;0.035830089092168275;0.0024804463199863064;0.00013507398504558502;0.0;0.0007294775001218756;0.04071001942631358;0.04071001942631358;-0.004869797706301015;0.880129501215834;0.02361532958306914;0.119870498784166;0.004869797706301013
"3.1. Pastagem";0.006765509012829122;0.0;0.09056604610992021;0.00040173597046914197;9.829488124781142e-05;0.0001737625189342574;0.09800534849340052;0.09800534849340052;0.007400992002360106;0.9240928939303629;0.015780260428766266;0.07590710606963713;0.007400992002360121
"3.2. Agricultura";0.0;0.0;0.0006295358611492345;0.0016209681176324422;0.0;0.0;0.0022505039787816764;0.0022505039787816764;-6.511064892605282e-05;0.7202689410529115;0.0556203412472394;0.2797310589470885;6.511064892605282e-05
"4.1. Infraestrutura Urbana";4.330277504160683e-05;0.0;5.021021424188056e-05;0.0;0.0007804009708852046;0.0;0.000873913960168692;0.000873913960168692;4.78189196432405e-06;0.8929951991321472;0.07017824675909204;0.1070048008678528;4.78189196432405e-06
"5.1. Rio, Lago e Oceano";0.00010454125072088747;0.0;0.0;0.0;0.0;0.014341096231896078;0.014445637482616966;0.014445637482616966;0.0018944815582457454;0.9927631265254521;0.03830498987537617;0.0072368734745479335;0.001894481558245743
"total";0.8393492295613892;0.03584022172001257;0.10540634049576064;0.0021853933298556236;0.000878695852133016;0.01634011904086271;1.0;1.0;0;0.974039544516308;0.00546830535032449;0.02596045548369197;0.009300255452570204
"adj population";0.8393492295613754;0.03584022172001269;0.10540634049576059;0.0021853933298556245;0.0008786958521330157;0.016340119040862695;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.0327054538405635e-18;9.810510561338383e-18;5.889984625588782e-18;3.558316318491309e-17;6.234978983707982e-17;1.587988462445933e-17;1.3454603828721996e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9899347193396508;0.9997172833381596;0.8592087125305589;0.7417283175013305;0.8881354896472965;0.877661674069353;0.9740395445163081;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.002675539277517248;0.027971033938692366;0.014488397416188554;0.05516068275747033;0.06655958100440455;0.03269502188272425;0.005488642806158805;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9973244607224827;0.9720289660613076;0.9855116025838114;0.9448393172425297;0.9334404189955955;0.9673049781172758;0.025960455483691858;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.016896571135166294;2.0265255688586836e-05;0.014878604766960624;0.0011288504244463629;0.0001870259785669748;0.00020908250144177631;0.01666020003113531;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2003 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.8260553150877842;0.00032955550341338133;0.0005457939330996794;0.011334471235151758;0.00018702046540084537;2.277140820696273e-05;0.0008024916485962263;0.8392774192816531;0.8392774192816531;0.0006009879044441627;0.9842458478089571;0.0026881131310711706;0.015754152191042925;0.0006009879044441835
"1.2. Floresta Plantada";0.0;1.6799067016408356e-05;0.0;0.0;0.0;0.0;0.0;1.6799067016408356e-05;1.6799067016408356e-05;0.0004232154774656949;1.0;0.27462421489360983;0.0;0.0004232154774656949
"2.2. Formação Campestre (Campo)";0.007780343206052213;5.1154794921711035e-05;0.02745931584465865;0.0023103333999746796;0.00010077730428242383;0.0;0.0004273359537099505;0.03812926050359963;0.03812926050359963;-0.009726906823583624;0.72016387105295;0.021529295800183357;0.27983612894705;0.009726906823583629
"3.1. Pastagem";0.0057496884413373766;4.25051791306026e-05;0.0003211452910152347;0.09675042778970894;0.0006753192932344329;8.615604448847449e-05;4.942767481915428e-05;0.10367466971373421;0.10367466971373421;0.007449133550207908;0.9332118255776024;0.01552472512000881;0.0667881744223976;0.0074491335502079176
"3.2. Agricultura";2.0824671163813666e-05;0.0;6.16058079920769e-05;0.0006454792080002675;0.002067758240356737;0.0;0.0;0.002795667927512895;0.002795667927512895;0.00023520737576154425;0.7396294173594047;0.05093248885648046;0.2603705826405953;0.00023520737576154414
"4.1. Infraestrutura Urbana";4.326050757995148e-05;0.0;0.0;5.016120448896897e-05;0.0;0.0007796392282929344;0.0;0.0008730609403618548;0.0008730609403618548;1.550574062651676e-05;0.8929951991321472;0.07007883323274904;0.1070048008678528;1.550574062651679e-05
"5.1. Rio, Lago e Oceano";0.00022897527217966487;0.0;1.4492803250363808e-05;3.2930426617503116e-05;0.0;0.0;0.014956724064091948;0.01523312256613948;0.01523312256613948;0.0010028567750777994;0.9818554271556956;0.036568588021748165;0.018144572844304374;0.001002856775077797
"total";0.8398784071860973;0.00044001454448210325;0.028402353680016004;0.11112380326394213;0.003030875303274439;0.0008885666809883716;0.016235979341217278;0.9999999999999998;0.9999999999999998;0;0.9680859793219099;0.005451730160222598;0.03191402067809013;0.009726906823583641
"adj population";0.8398784071860802;0.0004400145444821033;0.028402353680016038;0.11112380326394139;0.0030308753032744387;0.0008885666809883715;0.01623597934121726;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.015698424909472e-18;6.948843642657402e-17;1.0624544753406362e-17;5.775573773418949e-18;3.001077693521644e-17;6.129033807552917e-17;1.5925848067593883e-17;1.981312164566483e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9835415555632325;0.038178435751892795;0.9667971941346228;0.8706543957994893;0.6822313798666716;0.8774121796078658;0.9212086163550499;0.9680859793219099;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0026919161970338757;0.008549736866489988;0.03154935682621477;0.014331951180643026;0.04596670376223903;0.06617065734873377;0.03373949786770306;0.0054992513897055536;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9973080838029661;0.99145026313351;0.9684506431737853;0.985668048819357;0.954033296237761;0.9338293426512663;0.966260502132297;0.03191402067809013;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.026444208387737866;0.0;0.001886075670714707;0.013848483848050541;0.001455819374312316;0.00018684342413784086;0.0005527970040950653;0.022187113854524168;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2004 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.8200826640533084;0.0003292708081827297;1.0161874872509305e-05;0.011043203295484577;0.0001171678880433598;2.2859448983361157e-05;0.0007595699682557065;0.8323648973371306;0.8323648973371306;-0.005503920572286234;0.9852441719693907;0.0027888498934533212;0.014755828030609264;0.005503920572286103
"1.2. Floresta Plantada";0.0;1.686401701376695e-05;0.0;0.0;0.0;0.0;0.0;1.686401701376695e-05;1.686401701376695e-05;0.0004707780728656005;1.0;0.27462421489360983;0.0;0.00047077807286560053
"2.2. Formação Campestre (Campo)";0.0012674618570142036;2.028578273104174e-05;0.03525099428815791;0.002407347970915175;0.00010116693816152895;0.0;0.00035605986602695413;0.03940331670300681;0.03940331670300681;-0.004142160539976395;0.8946199771418726;0.024177977499146717;0.10538002285812742;0.004142160539976396
"3.1. Pastagem";0.005052164920203503;0.00012122148195182904;0.0;0.10150854610931993;0.0004681870423182482;0.00010722523599403886;0.00010556364509065335;0.1073629084348782;0.1073629084348782;0.00910464558828884;0.945471276710901;0.015544639818832024;0.05452872328909897;0.009104645588288843
"3.2. Agricultura";2.329813118817137e-05;0.0;0.0;0.001390015475560949;0.003101894863332787;0.0;0.0;0.004515208470081907;0.004515208470081907;-0.0007267917382259832;0.6869881831339936;0.040223982498856704;0.31301181686600643;0.000726791738225983
"4.1. Infraestrutura Urbana";4.342776507409119e-05;0.0;0.0;5.035514205085145e-05;0.0;0.0008143926165664747;0.0;0.0009081755236914173;0.0009081755236914173;3.6301777852457416e-05;0.8967348219827068;0.06863586914159316;0.10326517801729318;3.6301777852457444e-05
"5.1. Rio, Lago e Oceano";0.0003919600380560416;0.0;0.0;6.808602983556204e-05;0.0;0.0;0.014968583446323644;0.015428629514215248;0.015428629514215248;0.0007611474114817105;0.9701823115612609;0.035894074324898;0.02981768843873911;0.0007611474114817083
"total";0.8268609767648445;0.0004876420898793675;0.03526115616303042;0.11646755402316704;0.003788416731855924;0.0009444773015438747;0.016189776925696956;1.0;1.0;0;0.9757439393940226;0.005745331726240277;0.024256060605977403;0.010372872850488546
"adj population";0.8268609767648272;0.00048764208987936745;0.035261156163030556;0.11646755402316612;0.003788416731855926;0.0009444773015438747;0.01618977692569694;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";4.922158997633599e-18;6.652678100760287e-17;9.977588225274876e-18;5.697800437887329e-18;2.7027966563879272e-17;5.925342589513934e-17;1.601505363434405e-17;1.8942077476176136e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9918023550487813;0.034582775695056925;0.9997118110697922;0.8715607274548611;0.8187839625059377;0.8622680664058742;0.9245700861118725;0.9757439393940228;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.002841795764864068;0.00763079485036112;0.028042609873138318;0.014148190305735744;0.047883879642855634;0.06342585512231515;0.03386936997433454;0.005779756999186549;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9971582042351359;0.9923692051496389;0.9719573901268617;0.9858518096942642;0.9521161203571443;0.9365741448776849;0.9661306300256655;0.02425606060597718;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.013556625423072122;0.0;2.0323749745018715e-05;0.011708724651116525;0.0013730437370462738;0.00018756581424988518;0.0009200921357832084;0.013883187755506517;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2005 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.8153135247358081;0.00036262964599553625;0.0006538039896553694;0.010596978523799143;3.0665092507920295e-05;2.281383590453953e-05;0.0006477292864023551;0.827628145110073;0.827628145110073;0.0009441899234138556;0.985120587733725;0.0028394208599123185;0.014879412266274983;0.0009441899234139406
"1.2. Floresta Plantada";0.0;1.6830367045307166e-05;0.0;0.0;0.0;0.0;0.0;1.6830367045307166e-05;1.6830367045307166e-05;0.0005025708356896921;1.0;0.2733116907053725;0.0;0.0005025708356896923
"2.2. Formação Campestre (Campo)";0.007780374487779479;6.568517532263486e-05;0.027138196010119152;0.0023155396311265145;0.00010096507259915852;0.0;0.0004147919149118822;0.03781555229185882;0.03781555229185882;-0.009688520607333662;0.7176464276038524;0.021528298805038922;0.28235357239614756;0.009688520607333662
"3.1. Pastagem";0.005328661450421892;7.425601437152106e-05;0.00018689680804353118;0.10654769179846929;0.0004912923793210497;0.0001222205058169541;0.00017323190057877126;0.11292425085702301;0.11292425085702301;0.00809489798240379;0.9435324209799067;0.015240960096385302;0.05646757902009325;0.008094897982403773
"3.2. Agricultura";8.297468370446059e-06;0.0;0.000134708053794766;0.0013910387339776038;0.0039052876441317305;0.0;0.0;0.005439331900274546;0.005439331900274546;-0.0009111217117146872;0.7179719340043608;0.03845836616966385;0.28202806599563923;0.0009111217117146872
"4.1. Infraestrutura Urbana";4.334111057630283e-05;0.0;0.0;5.025466486677271e-05;0.0;0.0008127676012549404;0.0;0.000906363376698016;0.000906363376698016;5.143856627841812e-05;0.8967348219827068;0.06853819923597794;0.10326517801729318;5.143856627841804e-05
"5.1. Rio, Lago e Oceano";9.813578053060042e-05;0.0;1.3426822912340126e-05;0.00011764548718747385;0.0;0.0;0.015040318006417256;0.01526952609704767;0.01526952609704767;0.0010065450112625941;0.984989181119725;0.036414220924239994;0.015010818880275001;0.0010065450112625926
"total";0.8285723350334869;0.0005194012027349994;0.028127031684525156;0.12101914883942679;0.004528210188559859;0.000957801942976434;0.016276071108310263;0.9999999999999998;0.9999999999999998;0;0.9687746161632455;0.005717099294328985;0.03122538383675455;0.010599642319048383
"adj population";0.8285723350334674;0.0005194012027349993;0.028127031684525183;0.12101914883942574;0.004528210188559858;0.000957801942976434;0.016276071108310242;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";4.912962206183939e-18;6.51339711369761e-17;1.0752055221717997e-17;5.607036540364035e-18;2.4986375253245862e-17;5.826454447331532e-17;1.5919292243636432e-17;1.8557623707543968e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.983998005078044;0.03240340406738351;0.9648439378354297;0.8804201055804898;0.8624351524136644;0.8485758535101844;0.9240754667591703;0.9687746161632455;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0028330214024744893;0.007066850746039215;0.03155514386807633;0.014035943753906113;0.046406241893615134;0.062273675802156175;0.03360920909260703;0.005754013129188463;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9971669785975255;0.9929331492539608;0.9684448561319237;0.9859640562460938;0.9535937581063849;0.9377263241978439;0.966390790907393;0.03122538383675455;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.02462924074852979;0.0;0.0019776713488120073;0.012753118117107443;0.0012458450888562572;0.0001871915508861511;0.00045841618126082895;0.02062574151772624;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2006 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.811300449823696;0.00030744163459022215;1.017587495405279e-05;0.009900384997331943;3.0768735044543685e-05;2.289094259589047e-05;0.0005737431527952779;0.8221458551610078;0.8221458551610078;-0.004082615834701223;0.9868084169381499;0.002892609985939995;0.013191583061850087;0.004082615834701264
"1.2. Floresta Plantada";0.0;0.00011293238052917982;0.0;0.0;0.0;0.0;0.0;0.00011293238052917982;0.00011293238052917982;0.0003998175286322756;1.0;0.36362067892678557;0.0;0.00039981752863227555
