"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Cerrado  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"producer's accuracy";0.8986473817963446;0.7778706930067526;0.5410575558920884;0.7807457381703206;0.790725492726285;0.6584587180222828;0.8371476308316742;0.8147555095577484;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.009141999424452074;0.03949517150474545;0.014580870233108546;0.009556878922293273;0.021306103279836938;0.03237772817060232;0.041658189801241315;0.011170135001956424;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.990858000575548;0.9605048284952545;0.9854191297668915;0.9904431210777067;0.978693896720163;0.9676222718293976;0.9583418101987586;0.18524449044225155;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.09223070743908168;0.0022805187327151373;0.07730885323424401;0.0711051364139198;0.019094583691582234;0.00017196438608797857;0.0001518185591831405;0.13117179122840697;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1999 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.40421336202303265;0.001596946483615483;0.02879620572108747;0.0562693786167552;0.0010028418709579312;0.00025121185343588494;0.000877994312158043;0.4930079408810427;0.4930079408810427;-0.04236753562107875;0.8198921934212096;0.008136051546782496;0.18010780657879044;0.04236753562107892
"1.2. Floresta Plantada";0.00045030048989165404;0.008006201435137595;0.0;0.000828033999656923;0.0;0.0;0.0;0.009284535924686173;0.009284535924686173;0.0009016474074296161;0.8623157366272146;0.04436397622440768;0.1376842633727854;0.0009016474074296163
"2.2. Formação Campestre (Campo)";0.03171102280088541;0.00018114515631379555;0.045169046577622565;0.01561795746337218;0.0005690338246298315;9.193139159752113e-05;0.000344673382746919;0.09368481059716822;0.09368481059716822;-0.010458052342794642;0.4821384201953852;0.01280730935546654;0.5178615798046148;0.010458052342794635
"3.1. Pastagem";0.014024209421432723;0.00040189025704891483;0.008800730488375824;0.29849985839095605;0.011524560726355096;0.0009245034091535722;6.75688585514224e-05;0.3342433215518736;0.3342433215518736;0.04511638545919786;0.8930615487095966;0.011088720779148489;0.10693845129040336;0.045116385459197994
"3.2. Agricultura";0.00014187905251183516;0.0;0.00046077546728772736;0.008058770678374268;0.05200223126589732;3.977493678916387e-05;0.0;0.06070343140086032;0.06070343140086032;0.0043952362869798586;0.856660489626956;0.023082827946189672;0.14333951037304404;0.004395236286979853
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;8.570786195691461e-05;0.0;0.0027469254385573635;0.0;0.002832633300514278;0.002832633300514278;0.0012217137290192273;0.9697426906824284;0.049964655372200045;0.030257309317571646;0.0012217137290192275
"5.1. Rio, Lago e Oceano";9.96314722095491e-05;0.0;0.0;0.0;0.0;0.0;0.006143694871650466;0.0062433263438600155;0.0062433263438600155;0.0011906050812468356;0.984041924653269;0.050959051167836146;0.015958075346730993;0.0011906050812468347
"total";0.4506404052599638;0.01018618333211579;0.08322675825437359;0.3793597070110716;0.06509866768784017;0.004054347029533506;0.00743393142510685;1.0000000000000002;1.0000000000000002;0;0.8167813200028533;0.011190110563248453;0.1832186799971467;0.052825587963873544
"adj population";0.4506404052599598;0.01018618333211578;0.08322675825437356;0.37935970701107047;0.06509866768784026;0.004054347029533505;0.0074339314251068486;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.1307688958881704e-17;1.0728152440441612e-16;3.700039383039121e-17;2.202681642008217e-17;4.390431582568978e-17;1.6656314419764052e-16;1.2954881703161558e-16;5.276327006687171e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.896975409450582;0.7859863870597166;0.5427226474395203;0.7868517738554777;0.7988217441754322;0.6775259785478762;0.8264395405775699;0.8167813200028534;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.009173119798967294;0.039264203423689;0.014688489059624145;0.00953660624655608;0.021313175480578088;0.03351199016583772;0.041345751438636204;0.011204700324508555;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9908268802010327;0.960735796576311;0.9853115109403758;0.9904633937534439;0.9786868245194219;0.9664880098341623;0.9586542485613638;0.18321867999714658;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.09285408647386229;0.0025566689790971556;0.07611542335350205;0.07148692632183506;0.017402400269925997;0.00017141572391382934;0.00019926294441909888;0.13039309203327773;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2000 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.3997799705874277;0.001364439141707109;0.028562394398903374;0.0571109987121243;0.0009466920196288084;0.0002973844154028057;0.0007644997799293487;0.4888263790551235;0.4888263790551235;-0.04343140609443568;0.817836327409706;0.008187821099582543;0.18216367259029398;0.043431406094435854
"1.2. Floresta Plantada";0.00047634360707545274;0.007944951754912711;0.0;0.0008686073342832305;0.0;0.0;0.0;0.009289902696271394;0.009289902696271394;0.000540475574916632;0.8552244318017999;0.044145223931426204;0.14477556819820014;0.0005404755749166337
"2.2. Formação Campestre (Campo)";0.031144301808986898;0.00022648948241096474;0.045418642330967235;0.015677993515922087;0.0008246980149374543;9.202102327552512e-05;0.0003450094339381614;0.09372915561043832;0.09372915561043832;-0.011409518420249773;0.48457325829049847;0.012881905265348206;0.5154267417095015;0.011409518420249759
"3.1. Pastagem";0.013852979643953392;0.0001763169366845222;0.008129236890129789;0.30127814410666265;0.010573337010497567;0.0009192908680289826;9.010176189156813e-05;0.33501940721784845;0.33501940721784845;0.0476100758553744;0.8992856461916982;0.01112752611948459;0.10071435380830185;0.04761007585537452
"3.2. Agricultura";4.164870189771725e-05;0.00011818095547271914;0.00020936357018816912;0.007607947978440459;0.05598297839740759;0.0;0.0;0.06396011960340665;0.06396011960340665;0.004367585839064757;0.8752794513915484;0.023068512762465892;0.12472054860845161;0.004367585839064769
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;8.579142579024552e-05;0.0;0.0027496036481670654;0.0;0.002835395073957311;0.002835395073957311;0.0012229048809170677;0.9697426906824284;0.05007505571374609;0.030257309317571646;0.001222904880917068
"5.1. Rio, Lago e Oceano";9.972861134647467e-05;0.0;0.0;0.0;0.0;0.0;0.0062399121316126455;0.00633964074295912;0.00633964074295912;0.0010998823644126036;0.9842690437218806;0.05103715779097147;0.01573095627811938;0.0010998823644126033
"total";0.44539497296068764;0.009830378271188028;0.08231963719018856;0.382629483073223;0.06832770544247142;0.004058299954874379;0.0074395231073717235;0.9999999999999999;0.9999999999999999;0;0.8193942029571569;0.011288879729409134;0.18060579704284307;0.054840924514685606
"adj population";0.44539497296068353;0.009830378271188017;0.08231963719018853;0.3826294830732222;0.06832770544247149;0.004058299954874379;0.00743952310737172;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.1344551019189655e-17;1.0879568516210013e-16;3.721568574557356e-17;2.2007334639659085e-17;4.3012197424968765e-17;1.6653362298261298e-16;1.2952623006249826e-16;5.284353070366024e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8975852779162677;0.8082040726956221;0.5517352102273427;0.7873887335780855;0.8193305780558157;0.6775259785478762;0.8387516298497143;0.8193942029571573;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.009266851939623668;0.04074690857039641;0.01495195286153298;0.00949450224306891;0.021425753695856052;0.033584286411055035;0.0420956757419663;0.011305122061699754;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9907331480603764;0.9592530914296036;0.985048047138467;0.9905054977569311;0.9785742463041439;0.966415713588945;0.9579043242580337;0.18060579704284274;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.09123000474651988;0.002689901882717366;0.07380198971844265;0.06748252622237161;0.01595428241199813;0.000171582851580491;0.00019945722269294926;0.12576487252816151;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2001 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.3962717289885305;0.0012265837129692974;0.028063375935558674;0.05675862005183837;0.000829560796570988;0.0003088016771786404;0.0007875864641478809;0.48424625762679435;0.48424625762679435;-0.04245967444532386;0.8183268796553799;0.00823725386447227;0.18167312034462013;0.04245967444532395
"1.2. Floresta Plantada";0.000500805717713354;0.008112845181815476;0.0;0.0009650176951747163;0.0;0.0;0.0;0.009578668594703547;0.009578668594703547;0.00023684950201091778;0.8469700252811141;0.043577656035039755;0.1530299747188859;0.000236849502010918
"2.2. Formação Campestre (Campo)";0.0315099102377584;0.0001809092487027265;0.04513347683864451;0.016256160045011635;0.0009486599106569627;0.00013675516620416636;0.0002831855382359857;0.09444905698521437;0.09444905698521437;-0.012961306619728705;0.47786053433768;0.012740959394796105;0.52213946566232;0.01296130661972869
"3.1. Pastagem";0.01340463651657556;0.00015462329208407608;0.00804468841054199;0.3030927999096469;0.011112835341929011;0.0008841171168478961;8.98967732792005e-05;0.33678359736090463;0.33678359736090463;0.04714728668935499;0.8999630691183753;0.011091182739053383;0.10003693088162469;0.04714728668935514
"3.2. Agricultura";0.0;0.000140556661142888;0.00014799511028715007;0.0067726901050557545;0.058689141988420075;0.0;0.0;0.06575038386490586;0.06575038386490586;0.005829814172671159;0.8926053132861677;0.023163516897824154;0.10739468671383234;0.005829814172671172
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;8.559624353235642e-05;0.0;0.002831906776876228;0.0;0.0029175030204085847;0.0029175030204085847;0.0012440777166983464;0.9706611294200586;0.04898597027895327;0.029338870579941445;0.0012440777166983462
"5.1. Rio, Lago e Oceano";9.950172089256917e-05;0.0;9.821407045335995e-05;0.0;0.0;0.0;0.00607681675572679;0.006274532547072719;0.006274532547072719;0.000962952984317138;0.9684891599712604;0.05112118246880439;0.031510840028739606;0.0009629529843171378
"total";0.4417865831814704;0.009815518096714465;0.08148775036548568;0.38393088405025977;0.07158019803757704;0.004161580737106931;0.007237485531389857;1.0;1.0;0;0.8202087164396599;0.011331663671242163;0.17979128356034013;0.05542098106505268
"adj population";0.4417865831814665;0.009815518096714458;0.08148775036548565;0.38393088405025955;0.07158019803757708;0.004161580737106931;0.007237485531389854;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.1263942998836774e-17;1.0834541832678809e-16;3.721901197734667e-17;2.190121503396582e-17;4.1990842187126e-17;1.64724804138185e-16;1.306085996653681e-16;5.260538343276164e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8969754720363601;0.8265325479386645;0.5538682395355575;0.7894462584311649;0.8199075107002416;0.6804882461189321;0.8396309366520864;0.8202087164396603;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0093065437112692;0.04189679911847211;0.01508621532614898;0.009487212140344233;0.02106596549772335;0.03298005237721201;0.04324433229225962;0.011352655792185737;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9906934562887308;0.9581032008815279;0.984913784673851;0.9905127878596558;0.9789340345022767;0.967019947622788;0.9567556677077403;0.1797912835603397;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.09102970838587976;0.0029316468257761415;0.07270854705368235;0.0673815949025155;0.014122483752971579;0.0001711924870647129;0.0003954315826918582;0.12437030249529095;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2002 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.39081588699491343;0.000955754986523509;0.027483444782005997;0.05488899133897183;0.0007776084998881252;0.0003087537856432104;0.0007356166202570989;0.4759660570082032;0.4759660570082032;-0.04037502057857116;0.8211003310855363;0.008371200555928474;0.17889966891446374;0.04037502057857123
"1.2. Floresta Plantada";0.0005007280485925366;0.008374253150872443;0.0;0.0010297536893249203;0.0;0.0;0.0;0.0099047348887899;0.0099047348887899;-3.593914642152358e-05;0.8454797876872361;0.04305382191727846;0.15452021231276392;3.593914642152293e-05
"2.2. Formação Campestre (Campo)";0.031172683342933646;0.00013933368850516768;0.04530311944940266;0.01624420269989509;0.0005314841894307231;0.000136733957074257;0.0003043792071453715;0.09383193653438691;0.09383193653438691;-0.01304560070412334;0.4828113020218898;0.012879531526407036;0.5171886979781102;0.013045600704123375
"3.1. Pastagem";0.013002251753855207;0.0003043785877173289;0.007773558623883305;0.30797145173018176;0.010264306942970479;0.0008611119602639864;4.482486810888059e-05;0.34022188446698093;0.34022188446698093;0.04706666281704919;0.9052076476875516;0.011109505123772507;0.09479235231244842;0.04706666281704924
"3.2. Agricultura";0.0;9.507532874992752e-05;0.00015065615025868705;0.007068564857102448;0.06271042189258719;0.0;0.0;0.07002471822869825;0.07002471822869825;0.004259103296178254;0.8955469365514211;0.022579600916681222;0.10445306344857885;0.004259103296178263
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;8.558296855416568e-05;0.0;0.002921632404156644;0.0;0.0030072153727108094;0.0030072153727108094;0.0012210167344272882;0.9715407917468118;0.048330312044192365;0.02845920825318815;0.0012210167344272878
"5.1. Rio, Lago e Oceano";9.948628933716114e-05;0.0;7.555682471289198e-05;0.0;0.0;0.0;0.006868410386183468;0.007043453500233521;0.007043453500233521;0.0009097775814612979;0.9751481124927921;0.04774216500297502;0.024851887507207904;0.000909777581461298
"total";0.435591036429632;0.009868795742368376;0.08078633583026354;0.38728854728403017;0.07428382152487652;0.004228232107138097;0.00795323108169482;1.0000000000000002;1.0000000000000002;0;0.824965176008297;0.011461791735007089;0.175034823991703;0.05345656042911611
"adj population";0.43559103642962793;0.009868795742368373;0.08078633583026353;0.387288547284031;0.07428382152487648;0.004228232107138098;0.007953231081694817;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.1269397229480973e-17;1.0726945333701681e-16;3.731704584147928e-17;2.18422981178897e-17;4.1279353252179904e-17;1.6339499304504766e-16;1.2477728964968257e-16;5.171498304727769e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8972082855475558;0.8485587674006044;0.5607770049700852;0.7951989644153392;0.8442002660240953;0.6909820298711478;0.8636000030216425;0.8249651760082973;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.009412954306315524;0.042791340612676476;0.0152802154730727;0.00950041599237187;0.021153029953084903;0.03319968835310915;0.041609729358455735;0.011478968132068973;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9905870456936845;0.9572086593873235;0.9847197845269273;0.9904995840076282;0.9788469700469151;0.9668003116468908;0.9583902706415443;0.17503482399170267;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.0895502988694371;0.002989085182991867;0.07096643276172176;0.06450086547359835;0.014628592672222135;0.00017116593710833107;0.00035008622810010596;0.12157826356258983;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2003 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.38569645715867446;0.0009006632202786449;0.027082375007485702;0.05346629739142066;0.000860663722330911;0.0003085343328348624;0.0008162824205930521;0.4691312732536183;0.4691312732536183;-0.03837389240001829;0.8221503855066201;0.008464410734435015;0.17784961449337988;0.03837389240001837
"1.2. Floresta Plantada";0.00043433987353392835;0.008397168551836193;0.0;0.001262988851749779;0.0;0.0;0.0;0.0100944972771199;0.0100944972771199;-0.00011568578497038397;0.8318560420902922;0.042797195558746275;0.16814395790970782;0.00011568578497038462
"2.2. Formação Campestre (Campo)";0.03123163053719992;0.00013923465435348512;0.04445516922761652;0.016729651501200017;0.001073103843185533;0.00013663677073267425;0.00030416286365448394;0.09406958939794262;0.09406958939794262;-0.014534031613792547;0.47257747707984366;0.012635423230832001;0.5274225229201563;0.014534031613792547
"3.1. Pastagem";0.013282973002711817;0.00046936228575729394;0.007788337536205742;0.30962657449045694;0.010798699914777908;0.0008283053136552295;0.00010577913564246227;0.3429000316792074;0.3429000316792074;0.045191985629338224;0.9029645549292963;0.011057718116468407;0.09703544507070372;0.04519198562933824
"3.2. Agricultura";1.256470397391272e-05;7.238277992389958e-05;0.00011154697099498471;0.00692098293493745;0.0665659924533513;0.0;0.0;0.07368346984318155;0.07368346984318155;0.005614990090464096;0.9034046930067465;0.022264031584667703;0.09659530699325347;0.005614990090464109
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;8.552213878083402e-05;0.0;0.003035996358087029;0.0;0.0031215184968678626;0.0031215184968678626;0.0011879542784419322;0.9726023924360381;0.04849990347044551;0.027397607563961923;0.0011879542784419329
"5.1. Rio, Lago e Oceano";9.941557750591449e-05;0.0;9.812904184711979e-05;0.0;0.0;0.0;0.006802075432712519;0.006999620052065553;0.006999620052065553;0.0010286798005369642;0.9717778082405002;0.0476628097848464;0.028222191759499804;0.0010286798005369642
"total";0.43075738085359994;0.009978811492149516;0.07953555778415007;0.38809201730854564;0.07929845993364566;0.0043094727753097955;0.008028299852602517;1.0;1.0;0;0.8245794336727346;0.011508742931597182;0.17542056632726544;0.05302360979878127
"adj population";0.4307573808535959;0.00997881149214951;0.07953555778415007;0.3880920173085467;0.07929845993364555;0.004309472775309795;0.008028299852602514;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.1267004737227476e-17;1.0658545177955755e-16;3.755882236190033e-17;2.1811330459842538e-17;3.995544552715008e-17;1.6219614490560025e-16;1.242041952006128e-16;5.135783949718911e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8953914066298018;0.8414998678392084;0.5589345252127671;0.7978174264901051;0.8394361316607098;0.7044936855109336;0.8472622544744022;0.8245794336727348;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.009471980359013702;0.042959287381093995;0.015304284228797144;0.00951854880606599;0.020555201461322562;0.03391532574405154;0.04059353404374336;0.011522165728027504;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9905280196409862;0.957040712618906;0.9846957157712029;0.990481451193934;0.9794447985386774;0.9660846742559485;0.9594064659562567;0.17542056632726521;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.09012184738985096;0.0031632858806266463;0.0701607771130671;0.06654691437750093;0.014234954779660497;0.00017104427756166763;0.0003950892387060683;0.12239695652848695;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2004 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.3808997406366412;0.0007797942848283082;0.026987462299084792;0.0526868640572938;0.00081995464376489;0.00023052944959934177;0.0008244759149857008;0.463228821286198;0.463228821286198;-0.038567697451250556;0.8222712472402666;0.008550040561345168;0.17772875275973343;0.03856769745125055
"1.2. Floresta Plantada";0.00041398693009019077;0.00873852857716474;0.0;0.0013238677516117623;2.2700632714111325e-05;0.0;0.0;0.010499083891580803;0.010499083891580803;-0.00016314219035373735;0.8323134349057014;0.04214773056936776;0.16768656509429858;0.00016314219035373605
"2.2. Formação Campestre (Campo)";0.03088109745582751;0.00018432945091180185;0.04506734185822925;0.016961080570275587;0.0007778097373074271;0.0001366924491535791;0.0002830556670053763;0.09429140718871053;0.09429140718871053;-0.014830753376226823;0.47795810033923386;0.012732995499083126;0.5220418996607661;0.01483075337622683
"3.1. Pastagem";0.012238660056688822;0.0004225440224484411;0.00729425722965193;0.3099827703244623;0.010268943368611224;0.0007434222721379618;0.00012152610631204172;0.34107212338031273;0.34107212338031273;0.04831728513090466;0.9088481557867335;0.01118485434606653;0.0911518442132665;0.048317285130904664
"3.2. Agricultura";0.00012818266711950513;0.00021074536587377635;0.00011159242551771981;0.0082617241161887;0.07188800892065089;0.0;0.0;0.08060025349535059;0.08060025349535059;0.0031771638076979417;0.8919079755102473;0.021492804192656992;0.10809202448975275;0.003177163807697961
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;8.555698838694068e-05;0.0;0.0030769384230101417;0.0;0.003162495411397082;0.003162495411397082;0.001025087182503942;0.9729463675809273;0.048489580062757276;0.02705363241907266;0.0010250871825039421
"5.1. Rio, Lago e Oceano";9.945608858019699e-05;0.0;0.0;8.75447029983481e-05;0.0;0.0;0.006958814554873711;0.0071458153464522564;0.0071458153464522564;0.001042056896724574;0.9738307271441897;0.04711638109891852;0.026169272855810277;0.0010420568967245735
"total";0.4246611238349475;0.010335941701227067;0.0794606538124837;0.3893894085112174;0.08377741730304855;0.004187582593901024;0.00818787224317683;0.9999999999999998;0.9999999999999998;0;0.8266121432950317;0.011640950354946214;0.17338785670496826;0.05356159301783112
"adj population";0.42466112383494414;0.010335941701227059;0.07946065381248368;0.3893894085112187;0.08377741730304836;0.0041875825939010234;0.008187872243176825;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.129343461574657e-17;1.0500332371351953e-16;3.757317564885481e-17;2.1801097788128812e-17;3.879860573588113e-17;1.6417127119699203e-16;1.2266211047174809e-16;5.11303019170871e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8969498719281983;0.8454506449206571;0.5671655051389589;0.7960739649022394;0.8580833741939067;0.734776772520625;0.8498929084625952;0.8266121432950322;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.009589178656701659;0.04250729279131937;0.015480970612365098;0.009511483515568835;0.020599358397046102;0.035447119971579996;0.040043915632902674;0.011647376524399062;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9904108213432984;0.9574927072086806;0.9845190293876349;0.9904885164844311;0.9794006416029539;0.96455288002842;0.9599560843670973;0.1733878567049678;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.0875227663966125;0.003194826248124654;0.0687866239085089;0.06217870611170084;0.017424489149399397;0.00017111397677388104;0.00037400158315709087;0.11982626368713863;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2005 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.3771023870879133;0.0008523197656838611;0.02669961030419206;0.05397922347729175;0.0007517386455114193;0.00022862596098664759;0.0008455604746221667;0.46045946571620117;0.46045946571620117;-0.039833844363567746;0.8189697794600997;0.008568291082876833;0.18103022053990026;0.03983384436356763
"1.2. Floresta Plantada";0.00040881435140830726;0.008480990326897106;0.0;0.0015298725698280951;2.261019834092654e-05;0.0;0.0;0.010442287446474435;0.010442287446474435;-0.00020271856527377804;0.8121774439144068;0.041176883609021206;0.18782255608559317;0.00020271856527377848
"2.2. Formação Campestre (Campo)";0.030786408203241567;0.00013781325779226765;0.04386579779890096;0.01666917693527276;0.0005341911616512354;0.00018223474720965142;0.0003426959595361329;0.09251831806360457;0.09251831806360457;-0.014324757743940139;0.47413094743836653;0.012769438324694201;0.5258690525616334;0.014324757743940167
"3.1. Pastagem";0.012139715593677367;0.0006251622489191751;0.007583062282472872;0.309456031832924;0.010260067379125671;0.0008499447715566787;4.463274246063646e-05;0.3409586168511364;0.3409586168511364;0.04977949262223669;0.9076058399428385;0.011197275879921548;0.0923941600571615;0.04977949262223674
"3.2. Agricultura";4.387266594652108e-05;0.00014328328190824736;4.508993409851586e-05;0.008976480610052788;0.07575907711829692;0.0;0.0;0.084967803610303;0.084967803610303;0.0023598808926231733;0.8916209893544961;0.02117440063810637;0.10837901064550393;0.0023598808926231785
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;8.521614799214671e-05;0.0;0.003200976772162201;0.0;0.0032861929201543475;0.0032861929201543475;0.0011755893317608314;0.9740684280982066;0.04703375432886992;0.025931571901793404;0.0011755893317608314
"5.1. Rio, Lago e Oceano";0.00014442345044639784;0.0;0.0;4.210790001158309e-05;0.0;0.0;0.00718078404167048;0.007367315392128461;0.007367315392128461;0.001046357826160955;0.9746812318287229;0.04625270202545202;0.025318768171277095;0.0010463578261609551
"total";0.42062562135263354;0.010239568881200657;0.0781935603196644;0.3907381094733731;0.08732768450292618;0.004461782251915179;0.008413673218289416;1.0;1.0;0;0.8250460449787643;0.011669008790882012;0.17495395502123567;0.05436132067278164
"adj population";0.4206256213526301;0.01023956888120065;0.07819356031966442;0.39073810947337434;0.08732768450292584;0.004461782251915179;0.00841367321828941;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.117086808512131e-17;1.0469013185357249e-16;3.757751660180883e-17;2.163943811688073e-17;3.7758384125768503e-17;1.58009101880484e-16;1.2062115838016277e-16;5.014665990437987e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8965273819394073;0.8282565824102013;0.5609899027435565;0.7919781161095374;0.8675264613910422;0.71742110919649;0.8534660017530851;0.8250460449787649;NaN;NaN;NaN;NaN;NaN;NaN
